"name","date","tas","pr"
"Har Sifsof",2020-03-15,285.5,1
"Har Sifsof",2020-03-16,286.4,0
"Har Sifsof",2020-03-17,283,25.5
"Har Sifsof",2020-03-18,280.7,7.8
"Har Sifsof",2020-03-19,280.3,14.5
"Har Sifsof",2020-03-20,278.6,20.8
"Har Sifsof",2020-03-21,279.3,5.4
"Har Sifsof",2020-03-22,281.5,0
"Har Sifsof",2020-03-23,285.2,0.1
"Har Sifsof",2020-03-24,286.3,0
"Har Sifsof",2020-03-25,285,0.1
"Har Sifsof",2020-03-26,287.1,1
"Har Sifsof",2020-03-27,288.9,0.9
"Har Sifsof",2020-03-28,285.2,6.8
"Har Sifsof",2020-03-29,285.3,2.5
"Har Sifsof",2020-03-30,286.7,1.2
"Har Sifsof",2020-03-31,288.8,0.2
"Har Sifsof",2020-04-01,285.2,8.4
"Har Sifsof",2020-04-02,284.5,0.6
"Har Sifsof",2020-04-03,285.4,0
"Har Sifsof",2020-04-04,289.2,0
"Har Sifsof",2020-04-05,292,NA
"Har Sifsof",2020-04-06,287.2,0.1
"Har Sifsof",2020-04-07,285.2,0.4
"Har Sifsof",2020-04-08,283.6,0.2
"Har Sifsof",2020-04-09,283.4,2
"Har Sifsof",2020-04-10,282.9,11
"Har Sifsof",2020-04-11,284.1,4.5
"Har Sifsof",2020-04-12,285.3,0.1
"Har Sifsof",2020-04-13,286.5,0
"Har Sifsof",2020-04-14,288.8,0
"Har Sifsof",2020-04-15,288.5,0.1
"Har Sifsof",2020-04-16,288.6,2.1
"Har Sifsof",2020-04-17,286.8,4
"Har Sifsof",2020-04-18,289.6,0
"Har Sifsof",2020-04-19,291.2,0
"Har Sifsof",2020-04-20,292.1,0
"Har Sifsof",2020-04-21,291.8,0
"Har Sifsof",2020-04-22,292.1,0
"Har Sifsof",2020-04-23,288.8,0
"Har Sifsof",2020-04-24,289.7,0.1
"Har Sifsof",2020-04-25,286.1,9.5
"Har Sifsof",2020-04-26,285.6,1.5
"Har Sifsof",2020-04-27,286.1,0
"Har Sifsof",2020-04-28,287.9,0
"Har Sifsof",2020-04-29,287.8,0.7
"Har Sifsof",2020-04-30,288.6,0
"Har Sifsof",2020-05-01,288,0
"Har Sifsof",2020-05-02,287.6,NA
"Har Sifsof",2020-05-03,288.9,0
"Har Sifsof",2020-05-04,288.8,0
"Har Sifsof",2020-05-05,286.3,14.5
"Har Sifsof",2020-05-06,287.6,6.8
"Har Sifsof",2020-05-07,289.5,0
"Har Sifsof",2020-05-08,292.7,0
"Har Sifsof",2020-05-09,289.5,4.6
"Har Sifsof",2020-05-10,289.2,0.2
"Har Sifsof",2020-05-11,291.2,0
"Har Sifsof",2020-05-12,292.8,0
"Har Sifsof",2020-05-13,294.4,0
"Har Sifsof",2020-05-14,295,0
"Har Sifsof",2020-05-15,296.5,0
"Har Sifsof",2020-05-16,297.5,0
"Har Sifsof",2020-05-17,298.3,0
"Har Sifsof",2020-05-18,298.3,0
"Har Sifsof",2020-05-19,298.8,0
"Har Sifsof",2020-05-20,298.6,0
"Har Sifsof",2020-05-21,297.3,0
"Har Sifsof",2020-05-22,296,0.2
"Har Sifsof",2020-05-23,290.9,1.8
"Har Sifsof",2020-05-24,287.6,9.6
"Har Sifsof",2020-05-25,289.3,0.2
"Har Sifsof",2020-05-26,292.1,0
"Har Sifsof",2020-05-27,293.9,0
"Har Sifsof",2020-05-28,290.8,0.2
"Har Sifsof",2020-05-29,289,0.1
"Har Sifsof",2020-05-30,290.1,0
"Har Sifsof",2020-05-31,292.1,0
"Har Sifsof",2020-06-01,292.5,0
"Har Sifsof",2020-06-02,292.4,NA
"Har Sifsof",2020-06-03,290,0.2
"Har Sifsof",2020-06-04,291.7,0
"Har Sifsof",2020-06-05,294,0
"Har Sifsof",2020-06-06,296.7,0
"Har Sifsof",2020-06-07,297.4,0
"Har Sifsof",2020-06-08,296.5,0
"Har Sifsof",2020-06-09,296,0
"Har Sifsof",2020-06-10,295.4,0
"Har Sifsof",2020-06-11,293.7,0
"Har Sifsof",2020-06-12,293.3,0
"Har Sifsof",2020-06-13,294.6,0
"Har Sifsof",2020-06-14,293,0
"Har Sifsof",2020-06-15,293.7,0
"Har Sifsof",2020-06-16,294.8,0
"Har Sifsof",2020-06-17,296.3,0
"Har Sifsof",2020-06-18,294.8,0.1
"Har Sifsof",2020-06-19,292.9,1.2
"Har Sifsof",2020-06-20,294.1,0.2
"Har Sifsof",2020-06-21,295.8,0
"Har Sifsof",2020-06-22,295.6,0
"Har Sifsof",2020-06-23,295.9,0
"Har Sifsof",2020-06-24,295,0
"Har Sifsof",2020-06-25,296.1,0
"Har Sifsof",2020-06-26,296.7,0
"Har Sifsof",2020-06-27,296.4,0
"Har Sifsof",2020-06-28,296.8,0
"Har Sifsof",2020-06-29,296.9,0
"Har Sifsof",2020-06-30,296.4,0
"Har Sifsof",2020-07-01,296.7,0
"Har Sifsof",2020-07-02,297.7,0
"Har Sifsof",2020-07-03,299.1,0
"Har Sifsof",2020-07-04,299.2,0
"Har Sifsof",2020-07-05,298.6,0.1
"Har Sifsof",2020-07-06,298.8,0.2
"Har Sifsof",2020-07-07,297.7,0.1
"Har Sifsof",2020-07-08,296,0
"Har Sifsof",2020-07-09,295.5,0
"Har Sifsof",2020-07-10,297.2,0
"Har Sifsof",2020-07-11,297.7,0
"Har Sifsof",2020-07-12,298,0.1
"Har Sifsof",2020-07-13,298.3,0.1
"Har Sifsof",2020-07-14,299.1,0
"Har Sifsof",2020-07-15,299.3,0
"Har Sifsof",2020-07-16,298.6,0
"Har Sifsof",2020-07-17,297.6,0
"Har Sifsof",2020-07-18,297.7,0
"Har Sifsof",2020-07-19,300.2,0
"Har Sifsof",2020-07-20,301.5,0
"Har Sifsof",2020-07-21,299.1,0
"Har Sifsof",2020-07-22,299.1,0
"Har Sifsof",2020-07-23,298.9,0
"Har Sifsof",2020-07-24,298,0
"Har Sifsof",2020-07-25,298,0
"Har Sifsof",2020-07-26,301,0
"Har Sifsof",2020-07-27,303.2,0
"Har Sifsof",2020-07-28,302.7,0
"Har Sifsof",2020-07-29,302.5,0
"Har Sifsof",2020-07-30,302.3,0
"Har Sifsof",2020-07-31,300.1,0
"Har Sifsof",2020-08-01,299.7,0
"Har Sifsof",2020-08-02,299.4,0
"Har Sifsof",2020-08-03,298.3,0
"Har Sifsof",2020-08-04,298.9,0
"Har Sifsof",2020-08-05,297.7,0
"Har Sifsof",2020-08-06,298.6,0
"Har Sifsof",2020-08-07,299.5,0
"Har Sifsof",2020-08-08,299.3,0.1
"Har Sifsof",2020-08-09,295.8,0.3
"Har Sifsof",2020-08-10,295,0.7
"Har Sifsof",2020-08-11,295.5,0.3
"Har Sifsof",2020-08-12,296.7,0.1
"Har Sifsof",2020-08-13,298.4,0
"Har Sifsof",2020-08-14,298.5,0
"Har Sifsof",2020-08-15,298.1,0
"Har Sifsof",2020-08-16,297.6,0
"Har Sifsof",2020-08-17,297.4,0
"Har Sifsof",2020-08-18,297.7,0
"Har Sifsof",2020-08-19,297.9,0
"Har Sifsof",2020-08-20,297.8,0
"Har Sifsof",2020-08-21,297.1,0
"Har Sifsof",2020-08-22,297.3,0
"Har Sifsof",2020-08-23,297.8,0
"Har Sifsof",2020-08-24,297.7,0
"Har Sifsof",2020-08-25,297.5,0
"Har Sifsof",2020-08-26,297.7,0
"Har Sifsof",2020-08-27,296.7,0
"Har Sifsof",2020-08-28,298,0
"Har Sifsof",2020-08-29,300.8,0
"Har Sifsof",2020-08-30,303.1,0
"Har Sifsof",2020-08-31,303.2,0
"Har Sifsof",2020-09-01,301.5,0
"Har Sifsof",2020-09-02,301.9,0
"Har Sifsof",2020-09-03,303.5,0.1
"Har Sifsof",2020-09-04,303.4,0
"Har Sifsof",2020-09-05,303.3,0
"Har Sifsof",2020-09-06,302.6,0
"Har Sifsof",2020-09-07,302.7,0
"Har Sifsof",2020-09-08,302.4,0
"Har Sifsof",2020-09-09,302.1,0
"Har Sifsof",2020-09-10,302.8,0
"Har Sifsof",2020-09-11,300.9,0
"Har Sifsof",2020-09-12,299,0
"Har Sifsof",2020-09-13,298.5,0
"Har Sifsof",2020-09-14,298.8,0
"Har Sifsof",2020-09-15,300.6,0
"Har Sifsof",2020-09-16,301,0
"Har Sifsof",2020-09-17,300.9,0
"Har Sifsof",2020-09-18,299.8,0
"Har Sifsof",2020-09-19,299.7,0
"Har Sifsof",2020-09-20,300.4,0
"Har Sifsof",2020-09-21,298.4,0
"Har Sifsof",2020-09-22,297.2,0
"Har Sifsof",2020-09-23,296.4,0.1
"Har Sifsof",2020-09-24,296.2,0.1
"Har Sifsof",2020-09-25,295,0.1
"Har Sifsof",2020-09-26,295.3,0.4
"Har Sifsof",2020-09-27,297.9,0
"Har Sifsof",2020-09-28,298.7,0
"Har Sifsof",2020-09-29,298.8,0
"Har Sifsof",2020-09-30,298.5,0
"Har Sifsof",2020-10-01,296.4,0.4
"Har Sifsof",2020-10-02,295.4,0
"Har Sifsof",2020-10-03,294.6,0.1
"Har Sifsof",2020-10-04,294.3,0.1
"Har Sifsof",2020-10-05,295.1,0
"Har Sifsof",2020-10-06,295.5,0
"Har Sifsof",2020-10-07,296,0
"Har Sifsof",2020-10-08,296.9,0
"Har Sifsof",2020-10-09,299.2,0
"Har Sifsof",2020-10-10,298.2,0
"Har Sifsof",2020-10-11,296,0.1
"Har Sifsof",2020-10-12,295.2,0
"Har Sifsof",2020-10-13,294.3,0
"Har Sifsof",2020-10-14,294.3,0
"Har Sifsof",2020-10-15,295.2,0
"Har Sifsof",2020-10-16,294.3,0.1
"Har Sifsof",2020-10-17,294.5,0
"Har Sifsof",2020-10-18,295.2,0
"Har Sifsof",2020-10-19,295.5,0
"Har Sifsof",2020-10-20,295.5,0
"Har Sifsof",2020-10-21,294,0.2
"Har Sifsof",2020-10-22,294.4,0
"Har Sifsof",2020-10-23,295,0
"Har Sifsof",2020-10-24,296.4,0
"Har Sifsof",2020-10-25,295.2,0
"Har Sifsof",2020-10-26,295.2,0
"Har Sifsof",2020-10-27,296.8,0
"Har Sifsof",2020-10-28,296.1,0
"Har Sifsof",2020-10-29,295.8,0
"Har Sifsof",2020-10-30,295.2,0
"Har Sifsof",2020-10-31,294.7,0.2
"Har Sifsof",2020-11-01,293.3,0.2
"Har Sifsof",2020-11-02,291.4,4.5
"Har Sifsof",2020-11-03,290.5,6.6
"Har Sifsof",2020-11-04,287.6,88.9
"Har Sifsof",2020-11-05,287.4,NA
"Har Sifsof",2020-11-06,287.5,15.7
"Har Sifsof",2020-11-07,288.7,0.2
"Har Sifsof",2020-11-08,290.9,0.8
"Har Sifsof",2020-11-09,289.9,0.4
"Har Sifsof",2020-11-10,288.5,2.9
"Har Sifsof",2020-11-11,288,2.7
"Har Sifsof",2020-11-12,288.3,0.4
"Har Sifsof",2020-11-13,288.6,0
"Har Sifsof",2020-11-14,289.2,0.2
"Har Sifsof",2020-11-15,285.6,18.2
"Har Sifsof",2020-11-16,285.8,1.9
"Har Sifsof",2020-11-17,286.4,0.2
"Har Sifsof",2020-11-18,287.1,0
"Har Sifsof",2020-11-19,287.6,0
"Har Sifsof",2020-11-20,285.5,26.6
"Har Sifsof",2020-11-21,284.8,6.4
"Har Sifsof",2020-11-22,285.8,0
"Har Sifsof",2020-11-23,285.9,0
"Har Sifsof",2020-11-24,286,0
"Har Sifsof",2020-11-25,286.1,13.8
"Har Sifsof",2020-11-26,284.4,41.3
"Har Sifsof",2020-11-27,285.1,2.3
"Har Sifsof",2020-11-28,284.5,3.9
"Har Sifsof",2020-11-29,284.4,0
"Har Sifsof",2020-11-30,285,2.1
"Har Sifsof",2020-12-01,284.6,0.3
"Har Sifsof",2020-12-02,284.6,0.3
"Har Sifsof",2020-12-03,285.3,0.2
"Har Sifsof",2020-12-04,285.3,0.2
"Har Sifsof",2020-12-05,284.1,8.1
"Har Sifsof",2020-12-06,283.3,1.2
"Har Sifsof",2020-12-07,284.3,0
"Har Sifsof",2020-12-08,285.6,5.9
"Har Sifsof",2020-12-09,284.7,5
"Har Sifsof",2020-12-10,284.1,0
"Har Sifsof",2020-12-11,284.1,0
"Har Sifsof",2020-12-12,284.8,0.2
"Har Sifsof",2020-12-13,286.6,0.2
"Har Sifsof",2020-12-14,287.4,12
"Har Sifsof",2020-12-15,284.1,10.5
"Har Sifsof",2020-12-16,283.9,40
"Har Sifsof",2020-12-17,284,17.3
"Har Sifsof",2020-12-18,282.5,0.3
"Har Sifsof",2020-12-19,282.2,0
"Har Sifsof",2020-12-20,283.2,0
"Har Sifsof",2020-12-21,284.4,0
"Har Sifsof",2020-12-22,283.4,0.6
"Har Sifsof",2020-12-23,283.7,18.4
"Har Sifsof",2020-12-24,282.1,1.8
"Har Sifsof",2020-12-25,282.1,0
"Har Sifsof",2020-12-26,284,0
"Har Sifsof",2020-12-27,284,0
"Har Sifsof",2020-12-28,284.2,0
"Har Sifsof",2020-12-29,283.7,0
"Har Sifsof",2020-12-30,283.3,0
"Har Sifsof",2020-12-31,283.8,0
"Har Sifsof",2021-01-01,284.5,NA
"Har Sifsof",2021-01-02,284.9,NA
"Har Sifsof",2021-01-03,285.1,NA
"Har Sifsof",2021-01-04,285.1,NA
"Har Sifsof",2021-01-05,285.6,NA
"Har Sifsof",2021-01-06,285.5,NA
"Har Sifsof",2021-01-07,285.4,NA
"Har Sifsof",2021-01-08,284.8,NA
"Har Sifsof",2021-01-09,284.8,NA
"Har Sifsof",2021-01-10,283.4,NA
"Har Sifsof",2021-01-11,284.1,NA
"Har Sifsof",2021-01-12,286.7,NA
"Har Sifsof",2021-01-13,285.7,NA
"Har Sifsof",2021-01-14,282.1,NA
"Har Sifsof",2021-01-15,282,NA
"Har Sifsof",2021-01-16,281.2,NA
"Har Sifsof",2021-01-17,280.7,NA
"Har Sifsof",2021-01-18,280.4,NA
"Har Sifsof",2021-01-19,279.9,NA
"Har Sifsof",2021-01-20,277.9,NA
"Har Sifsof",2021-01-21,277.4,NA
"Har Sifsof",2021-01-22,279.8,NA
"Har Sifsof",2021-01-23,281,NA
"Har Sifsof",2021-01-24,280.5,NA
"Har Sifsof",2021-01-25,280.2,NA
"Har Sifsof",2021-01-26,281.9,NA
"Har Sifsof",2021-01-27,284,NA
"Har Sifsof",2021-01-28,281.4,NA
"Har Sifsof",2021-01-29,279.6,NA
"Har Sifsof",2021-01-30,280.3,NA
"Har Sifsof",2021-01-31,282.8,NA
"Har Sifsof",2021-02-01,284.7,NA
"Har Sifsof",2021-02-02,288,NA
"Har Sifsof",2021-02-03,287.1,NA
"Har Sifsof",2021-02-04,284.7,NA
"Har Sifsof",2021-02-05,284.4,NA
"Har Sifsof",2021-02-06,284.3,NA
"Har Sifsof",2021-02-07,285.7,NA
"Har Sifsof",2021-02-08,286.2,NA
"Har Sifsof",2021-02-09,287.2,NA
"Har Sifsof",2021-02-10,285.4,NA
"Har Sifsof",2021-02-11,285.7,NA
"Har Sifsof",2021-02-12,284.6,NA
"Har Sifsof",2021-02-13,283.5,NA
"Har Sifsof",2021-02-14,285.2,NA
"Har Sifsof",2021-02-15,284.1,NA
"Har Sifsof",2021-02-16,281.7,NA
"Har Sifsof",2021-02-17,276.3,NA
"Har Sifsof",2021-02-18,276.7,NA
"Har Sifsof",2021-02-19,278.3,NA
"Har Sifsof",2021-02-20,278,NA
"Har Sifsof",2021-02-21,278.9,NA
"Har Sifsof",2021-02-22,282.2,NA
"Har Sifsof",2021-02-23,283.9,NA
"Har Sifsof",2021-02-24,282.4,NA
"Har Sifsof",2021-02-25,282.8,NA
"Har Sifsof",2021-02-26,282.9,NA
"Har Sifsof",2021-02-27,283.4,NA
"Har Sifsof",2021-02-28,283.6,NA
"Har Sifsof",2021-03-01,282,NA
"Har Sifsof",2021-03-02,281.9,NA
"Har Sifsof",2021-03-03,280.6,NA
"Har Sifsof",2021-03-04,279.6,NA
"Har Sifsof",2021-03-05,282.2,NA
"Har Sifsof",2021-03-06,283.7,NA
"Har Sifsof",2021-03-07,283.9,NA
"Har Sifsof",2021-03-08,283.2,NA
"Har Sifsof",2021-03-09,285.9,NA
"Har Sifsof",2021-03-10,290.4,NA
"Har Sifsof",2021-03-11,287.1,NA
"Har Sifsof",2021-03-12,282.5,NA
"Har Sifsof",2021-03-13,283.5,NA
"Har Sifsof",2021-03-14,285.8,NA
"Har Sifsof",2021-03-15,287.2,NA
"Har Sifsof",2021-03-16,284.7,NA
"Har Sifsof",2021-03-17,283.3,NA
"Har Sifsof",2021-03-18,282.7,NA
"Har Sifsof",2021-03-19,283.4,NA
"Har Sifsof",2021-03-20,286.4,NA
"Har Sifsof",2021-03-21,289.2,NA
"Har Sifsof",2021-03-22,290.8,NA
"Har Sifsof",2021-03-23,291.4,NA
"Har Sifsof",2021-03-24,282.6,NA
"Har Sifsof",2021-03-25,281.7,NA
"Har Sifsof",2021-03-26,280.2,NA
"Har Sifsof",2021-03-27,279.8,NA
"Har Sifsof",2021-03-28,280.6,NA
"Har Sifsof",2021-03-29,282.1,NA
"Har Sifsof",2021-03-30,284.5,NA
"Har Sifsof",2021-03-31,283.4,NA
"Har Sifsof",2021-04-01,282.1,NA
"Har Sifsof",2021-04-02,280.8,NA
"Har Sifsof",2021-04-03,282.4,NA
"Har Sifsof",2021-04-04,285,NA
"Har Sifsof",2021-04-05,287.2,NA
"Har Sifsof",2021-04-06,291.3,NA
"Har Sifsof",2021-04-07,291,NA
"Har Sifsof",2021-04-08,290,NA
"Har Sifsof",2021-04-09,285.1,NA
"Har Sifsof",2021-04-10,280.8,NA
"Har Sifsof",2021-04-11,281.2,NA
"Har Sifsof",2021-04-12,281.3,NA
"Har Sifsof",2021-04-13,282.6,NA
"Har Sifsof",2021-04-14,285.8,NA
"Har Sifsof",2021-04-15,288.7,NA
"Har Sifsof",2021-04-16,290.3,NA
"Har Sifsof",2021-04-17,291.8,NA
"Har Sifsof",2021-04-18,293.8,NA
"Har Sifsof",2021-04-19,296.1,NA
"Har Sifsof",2021-04-20,295,NA
"Har Sifsof",2021-04-21,291.5,NA
"Har Sifsof",2021-04-22,290.4,NA
"Har Sifsof",2021-04-23,291.5,NA
"Har Sifsof",2021-04-24,294.7,NA
"Har Sifsof",2021-04-25,293.4,NA
"Har Sifsof",2021-04-26,289.2,NA
"Har Sifsof",2021-04-27,289,NA
"Har Sifsof",2021-04-28,291.9,NA
"Har Sifsof",2021-04-29,293,NA
"Har Sifsof",2021-04-30,294.2,NA
"Har Sifsof",2021-05-01,293,NA
"Har Sifsof",2021-05-02,293.6,NA
"Har Sifsof",2021-05-03,294.4,NA
"Har Sifsof",2021-05-04,295.5,NA
"Har Sifsof",2021-05-05,294.5,NA
"Har Sifsof",2021-05-06,292.9,NA
"Har Sifsof",2021-05-07,292.2,NA
"Har Sifsof",2021-05-08,294.5,NA
"Har Sifsof",2021-05-09,297.5,NA
"Har Sifsof",2021-05-10,295.2,NA
"Har Sifsof",2021-05-11,294,NA
"Har Sifsof",2021-05-12,293.6,NA
"Har Sifsof",2021-05-13,293.2,NA
"Har Sifsof",2021-05-14,294.2,NA
"Har Sifsof",2021-05-15,294.2,NA
"Har Sifsof",2021-05-16,292.9,NA
"Har Sifsof",2021-05-17,293.8,NA
"Har Sifsof",2021-05-18,294.3,NA
"Har Sifsof",2021-05-19,296.1,NA
"Har Sifsof",2021-05-20,298.3,NA
"Har Sifsof",2021-05-21,295.6,NA
"Har Sifsof",2021-05-22,291,NA
"Har Sifsof",2021-05-23,291,NA
"Har Sifsof",2021-05-24,292.5,NA
"Har Sifsof",2021-05-25,294.4,NA
"Har Sifsof",2021-05-26,294.8,NA
"Har Sifsof",2021-05-27,295.3,NA
"Har Sifsof",2021-05-28,295.4,NA
"Har Sifsof",2021-05-29,293.6,NA
"Har Sifsof",2021-05-30,293.8,NA
"Har Sifsof",2021-05-31,297.1,NA
"Har Sifsof",2021-06-01,294.5,NA
"Har Sifsof",2021-06-02,292.8,NA
"Har Sifsof",2021-06-03,293.2,NA
"Har Sifsof",2021-06-04,293.6,NA
"Har Sifsof",2021-06-05,293.1,NA
"Har Sifsof",2021-06-06,293.6,NA
"Har Sifsof",2021-06-07,294.8,NA
"Har Sifsof",2021-06-08,294.4,NA
"Har Sifsof",2021-06-09,295.6,NA
"Har Sifsof",2021-06-10,295.2,NA
"Har Sifsof",2021-06-11,294.2,NA
"Har Sifsof",2021-06-12,296.1,NA
"Har Sifsof",2021-06-13,297.5,NA
"Har Sifsof",2021-06-14,294.3,NA
"Har Sifsof",2021-06-15,293.8,NA
"Har Sifsof",2021-06-16,292.5,NA
"Har Sifsof",2021-06-17,293.6,NA
"Har Sifsof",2021-06-18,294.6,NA
"Har Sifsof",2021-06-19,294.4,NA
"Har Sifsof",2021-06-20,294.6,NA
"Har Sifsof",2021-06-21,294,NA
"Har Sifsof",2021-06-22,294.7,NA
"Har Sifsof",2021-06-23,295.5,NA
"Har Sifsof",2021-06-24,296.4,NA
"Har Sifsof",2021-06-25,297.3,NA
"Har Sifsof",2021-06-26,297.8,NA
"Har Sifsof",2021-06-27,298.4,NA
"Har Sifsof",2021-06-28,298.9,NA
"Har Sifsof",2021-06-29,299,NA
"Har Sifsof",2021-06-30,298.9,NA
"Har Sifsof",2021-07-01,299,NA
"Har Sifsof",2021-07-02,299.7,NA
"Har Sifsof",2021-07-03,298.9,NA
"Har Sifsof",2021-07-04,296.7,NA
"Horror",2019-11-04,296,0
"Horror",2019-11-05,297,0
"Horror",2019-11-06,297.2,0
"Horror",2019-11-07,296.8,0
"Horror",2019-11-08,296.5,0
"Horror",2019-11-09,297.4,0
"Horror",2019-11-10,297.1,0
"Horror",2019-11-11,297,0
"Horror",2019-11-12,296.4,0
"Horror",2019-11-13,297.4,0
"Horror",2019-11-14,298.4,0.7
"Horror",2019-11-15,296,2.3
"Horror",2019-11-16,293,2.4
"Horror",2019-11-17,292.6,0
"Horror",2019-11-18,289.4,0
"Horror",2019-11-19,289.3,0
"Horror",2019-11-20,288.9,0
"Horror",2019-11-21,290.2,0
"Horror",2019-11-22,292.3,0
"Horror",2019-11-23,291.6,0
"Horror",2019-11-24,292.4,0
"Horror",2019-11-25,293,0
"Horror",2019-11-26,296,0.3
"Horror",2019-11-27,293.6,0
"Horror",2019-11-28,291.8,0
"Horror",2019-11-29,292.4,0
"Horror",2019-11-30,292.2,0
"Horror",2019-12-01,292.3,0.2
"Horror",2019-12-02,292.1,1.9
"Horror",2019-12-03,290.2,0
"Horror",2019-12-04,290.4,0
"Horror",2019-12-05,291.5,1.4
"Horror",2019-12-06,290.3,3
"Horror",2019-12-07,289.3,0.4
"Horror",2019-12-08,289.5,13.1
"Horror",2019-12-09,289.6,12.4
"Horror",2019-12-10,290,1.4
"Horror",2019-12-11,290.7,0
"Horror",2019-12-12,290.1,0.7
"Horror",2019-12-13,288.1,0
"Horror",2019-12-14,288.7,0
"Horror",2019-12-15,288.5,1.1
"Horror",2019-12-16,288.5,0
"Horror",2019-12-17,287.9,0
"Horror",2019-12-18,288.7,0
"Horror",2019-12-19,287.8,0
"Horror",2019-12-20,287.4,0
"Horror",2019-12-21,287.9,0
"Horror",2019-12-22,288.3,0.2
"Horror",2019-12-23,289.2,0
"Horror",2019-12-24,289.8,0
"Horror",2019-12-25,289.3,0.7
"Horror",2019-12-26,288.5,12
"Horror",2019-12-27,286.6,7.6
"Horror",2019-12-28,286.9,0.7
"Horror",2019-12-29,287.7,0
"Horror",2019-12-30,287.9,0
"Horror",2019-12-31,286,0
"Horror",2020-01-01,286.7,0
"Horror",2020-01-02,287.8,0.8
"Horror",2020-01-03,287.1,0.2
"Horror",2020-01-04,285.3,3.3
"Horror",2020-01-05,286.4,NA
"Horror",2020-01-06,286.7,0
"Horror",2020-01-07,287.3,0.2
"Horror",2020-01-08,285.8,8.1
"Horror",2020-01-09,285.2,6
"Horror",2020-01-10,284,8.5
"Horror",2020-01-11,285.1,0.2
"Horror",2020-01-12,286.5,0
"Horror",2020-01-13,287.1,1.3
"Horror",2020-01-14,287.1,0.2
"Horror",2020-01-15,288.2,0
"Horror",2020-01-16,288.8,0.8
"Horror",2020-01-17,288.1,5.6
"Horror",2020-01-18,287.2,17.7
"Horror",2020-01-19,287.2,4
"Horror",2020-01-20,285.9,12.3
"Horror",2020-01-21,283.6,21
"Horror",2020-01-22,283.4,9.2
"Horror",2020-01-23,285,0.8
"Horror",2020-01-24,284.4,18.1
"Horror",2020-01-25,283.4,0
"Horror",2020-01-26,284.1,0
"Horror",2020-01-27,284.8,0
"Horror",2020-01-28,287.1,0.4
"Horror",2020-01-29,287.1,2.5
"Horror",2020-01-30,287.3,0
"Horror",2020-01-31,286.6,2.3
"Horror",2020-02-01,286.1,0.6
"Horror",2020-02-02,287.3,0.6
"Horror",2020-02-03,287.9,0
"Horror",2020-02-04,287.3,0.5
"Horror",2020-02-05,288.3,0
"Horror",2020-02-06,290.1,0
"Horror",2020-02-07,286.7,3.3
"Horror",2020-02-08,285,7.4
"Horror",2020-02-09,283.2,4.4
"Horror",2020-02-10,282.2,1.6
"Horror",2020-02-11,284.4,0.9
"Horror",2020-02-12,287.8,0.2
"Horror",2020-02-13,288.6,0
"Horror",2020-02-14,287.9,0
"Horror",2020-02-15,289.1,0
"Horror",2020-02-16,288.5,3.8
"Horror",2020-02-17,287.8,0.6
"Horror",2020-02-18,288.9,0.3
"Horror",2020-02-19,287.7,5.3
"Horror",2020-02-20,288,1.9
"Horror",2020-02-21,288.7,0.5
"Horror",2020-02-22,287.6,0.9
"Horror",2020-02-23,287.5,0.2
"Horror",2020-02-24,287.3,2.5
"Horror",2020-02-25,287.7,7.5
"Horror",2020-02-26,288.3,0.6
"Horror",2020-02-27,288.9,0
"Horror",2020-02-28,291,0
"Horror",2020-02-29,289.4,4.1
"Horror",2020-03-01,288.5,2
"Horror",2020-03-02,288,NA
"Horror",2020-03-03,288.3,0
"Horror",2020-03-04,291.4,0
"Horror",2020-03-05,293.8,0
"Horror",2020-03-06,288.6,8.2
"Horror",2020-03-07,289.1,0.5
"Horror",2020-03-08,290.4,0
"Horror",2020-03-09,293.3,0
"Horror",2020-03-10,290.9,0
"Horror",2020-03-11,291.9,0
"Horror",2020-03-12,295,5.8
"Horror",2020-03-13,289.4,26
"Horror",2020-03-14,289.8,11.8
"Horror",2020-03-15,290.6,0.4
"Horror",2020-03-16,292.7,0
"Horror",2020-03-17,289.2,9.3
"Horror",2020-03-18,287.4,3.2
"Horror",2020-03-19,287.4,0.9
"Horror",2020-03-20,285.5,10.7
"Horror",2020-03-21,284.7,3
"Horror",2020-03-22,287.1,0
"Horror",2020-03-23,290.5,0.3
"Horror",2020-03-24,293.1,0
"Horror",2020-03-25,290.3,0.3
"Horror",2020-03-26,291.2,0.1
"Horror",2020-03-27,293.8,0.3
"Horror",2020-03-28,291.1,0.7
"Horror",2020-03-29,291,0.1
"Horror",2020-03-30,293.8,0
"Horror",2020-03-31,295.2,0.1
"Horror",2020-04-01,291.1,0.9
"Horror",2020-04-02,291.2,0
"Horror",2020-04-03,292.2,0
"Horror",2020-04-04,294.9,0
"Horror",2020-04-05,296,NA
"Horror",2020-04-06,292.3,0.1
"Horror",2020-04-07,291.3,0.2
"Horror",2020-04-08,290.5,0.2
"Horror",2020-04-09,290.6,0.1
"Horror",2020-04-10,289.3,4.7
"Horror",2020-04-11,289.8,1.5
"Horror",2020-04-12,290.7,0
"Horror",2020-04-13,291.4,0
"Horror",2020-04-14,293.3,0.1
"Horror",2020-04-15,295,0
"Horror",2020-04-16,295.3,1.1
"Horror",2020-04-17,292.1,0.5
"Horror",2020-04-18,294.6,0
"Horror",2020-04-19,297.4,0
"Horror",2020-04-20,298.3,0
"Horror",2020-04-21,298.5,0
"Horror",2020-04-22,301.1,0
